state_code,state_name,bill_name,keep,source,summary
SC,South Carolina,S234,1,fast democracy,"THIS BILL PROVIDES THAT PARENTS HAVE FUNDAMENTAL RIGHTS REGARDING THE UPBRINGING, EDUCATION, AND CARE OF THEIR CHILDREN, AND THE GOVERNMENT CANNOT INFRINGE ON FUNDAMENTAL RIGHTS OF PARENTS WITHOUT A COMPELLING STATE INTEREST THAT IS NARROWLY TAILORED AND THAT CANNOT BE ACHIEVED BY A LESS INTRUSIVE MEANS. THE BILL REQUIRES THAT SCHOOL DISTRICTS SHOULD CREATE PARENTAL INVOLVEMENT POLICIES. THE BILL ALSO PROHIBITS HEALTH CARE PROVIDERS FROM SOLICITING OR PROVIDING HEALTH CARE SERVICES TO CHILDREN WITHOUT WRITTEN PARENTAL CONSENT AND PROVIDES THAT THE PROVISIONS CONTAINED IN THIS CHAPTER SUPERSEDE ANY MATTER TO THE CONTRARY CONTAINED IN A STATE OF EMERGENCY. THE BILL DOES PROVIDE FOR A CAUSE OF ACTION FOR VIOLATIONS OF THIS CHAPTER AND RAISES THE AGE AT WHICH A MINOR MAY CONSENT TO HEALTH SERVICES."
SD,South Dakota,HB1080,1,Lexis,"This bill provides that with exceptions, a healthcare professional may not, for the purpose of attempting to alter the appearance of, or to validate a minor's perception of, the minor’s sex, if that appearance or perception is inconsistent with their sex, knowingly prescribe or administer any drug to delay or stop normal puberty, testosterone, estrogen, or progesterone, in amounts greater than would normally be produced endogenously in a healthy individual of the same age and sex, and perform any sterilizing surgery."
SD,South Dakota,HB1116,1,Lexis,"This bill prohibits the use of state resources in hosting lewd or lascivious content. The bill states that EXPRESSIVE ACTIVITY MAY NOT BE INTERPRETED TO INCLUDE ANY LEWD OR LASCIVIOUS CONTENT, and INTELLECTUAL DIVERSITY MAY NOT BE INTERPRETED TO INCLUDE ANY LEWD OR LASCIVIOUS CONTENT."
SD,South Dakota,HB1125,1,https://southdakotasearchlight.com/briefs/sd-legislature-bill-limiting-drag-shows-state-supported-lewd-events/,This bill would expand obscenity laws to include drag shows and prohibit exposing children to such performances.
TN,Tennessee,SB596,1,fast democracy,This bill states that a person is not required to solemnize a marriage if the person has an objection to solemnizing the marriage based on the person's conscience or religious beliefs. 
TN,Tennessee,SB620,1,fast democracy,"This bill enacts the ""Families' Rights and Responsibilities Act,"" which declares that the ability of a parent to direct the upbringing, education, health care, and mental health of that parent’s child is a fundamental right. "
TN,Tennessee,HB878,1,fast democracy,This bill states that a person is not required to solemnize a marriage if the person has an objection to solemnizing the marriage based on the person's conscience or religious beliefs. 
TN,Tennessee,HB9,1,fast democracy,"As enacted, this bill creates an offense for a person who engages in an adult cabaret performance on public property or in a location where the adult cabaret performance could be viewed by a person who is not an adult. "
TN,Tennessee,HB1378,1,ACLU TN,"This bill enacts the “Youth Health Protection Act,” which generally prohibits certain medical practices as described below upon a minor to facilitate the minor’s desire to present or appear in a manner that is inconsistent with the minor’s sex. "
TN,Tennessee,SB1469,1,fast democracy,"As introduced, this bill clarifies that prescribing hormone treatment for minors is not a standard medical practice when the treatment is for the purpose of enabling a minor to identify with, or live as, a purported identity inconsistent with the minor’s sex or treating purported discomfort or distress from a discordance between a minor's sex and asserted identity."
TN,Tennessee,HB1414,1,fast democracy,"This bill enacts the ""Families' Rights and Responsibilities Act,"" which declares that the ability of a parent to direct the upbringing, education, health care, and mental health of that parent’s child is a fundamental right. "
TN,Tennessee,SB3,1,fast democracy,This bill creates an offense for a person who engages in an adult cabaret performance on public property or in a location where the adult cabaret performance could be viewed by a person who is not an adult.
TN,Tennessee,SB1237,1,fast democracy,This bill authorizes a private school to create a policy to regulate a student's participation in the school's athletic activities or events based upon a student's biological sex. 
TN,Tennessee,HB306,1,fast democracy,This bill authorizes a private school to create a policy to regulate a student's participation in the school's athletic activities or events based upon a student's biological sex. 
TN,Tennessee,SB1,1,fast democracy,"This bill prohibits a healthcare provider from performing on a minor or administering to a minor a medical procedure if the performance or administration of the procedure is for the purpose of enabling a minor to identify with, or live as, a purported identity inconsistent with the minor’s sex."
TN,Tennessee,HB1,1,fast democracy,"This bill prohibits a healthcare provider from performing on a minor or administering to a minor a medical procedure if the performance or administration of the procedure is for the purpose of enabling a minor to identify with, or live as, a purported identity inconsistent with the minor’s sex."
TN,Tennessee,SB5,1,ACLU TN,"This bill enacts the “Youth Health Protection Act,” which generally prohibits certain medical practices as described below upon a minor to facilitate the minor’s desire to present or appear in a manner that is inconsistent with the minor’s sex. "
TN,Tennessee,HB1447,1,fast democracy,"This bill clarifies that prescribing hormone treatment for minors is not a standard medical practice when the treatment is for the purpose of enabling a minor to identify with, or live as, a purported identity inconsistent with the minor’s sex or treating purported discomfort or distress from a discordance between a minor's sex and asserted identity. "
TN,Tennessee,SB603,1,fast democracy,"This bill prohibits public institutions of higher education offering certain medical and health-related degree or certificate programs, and state contractors, from requiring diversity, equity, and inclusion training and education for purposes of the issuance of a degree, or the approval of a state contract or grant, as applicable."
TN,Tennessee,SB1117,1,fast democracy,"This bill requires an LEA to obtain a student's parent's or legal guardian's consent to allow the student to participate in instruction, an activity, evaluation, assessment, survey, or analysis offered by the student's LEA."
TN,Tennessee,HB1386,1,fast democracy,"This bill enacts the ""Marital Contract at Common Law Recording Act"" which authorizes county clerks to accept and record a record of common law marriage between one man and one woman and limits the jurisdiction of circuit courts and chancery courts in cases involving the definition of common law marriage to the principles of common law marriage. "
TN,Tennessee,HB239,1,fast democracy,"For purposes of interpreting the meaning of the word ""sex"" throughout present law, except in statutes where the context otherwise requires, this bill defines ""sex"" as a person's immutable biological sex as determined by anatomy and genetics existing at the time of birth and evidence of a person's biological sex.  For purposes of this definition, ""evidence of a person's biological sex"" includes, but is not limited to, a government-issued identification document that accurately reflects a person's sex listed on the person's original birth certificate."
TN,Tennessee,SB1440,1,fast democracy,"For purposes of interpreting the meaning of the word ""sex"" throughout present law, except in statutes where the context otherwise requires, this bill defines ""sex"" as a person's immutable biological sex as determined by anatomy and genetics existing at the time of birth and evidence of a person's biological sex.  For purposes of this definition, ""evidence of a person's biological sex"" includes, but is not limited to, a government-issued identification document that accurately reflects a person's sex listed on the person's original birth certificate."
TN,Tennessee,SB466,1,fast democracy,This bill specifies that a teacher or other employee of a public school or LEA is not required to refer to a student using the student's preferred pronoun if the pronoun is not consistent with the student's biological sex and insulates a teacher or other employee of a public school or LEA from civil liability and adverse employment action for referring to a student using the pronoun that is consistent with the student's biological sex. 
TN,Tennessee,HB1269,1,fast democracy,This bill specifies that a teacher or other employee of a public school or LEA is not required to refer to a student using the student's preferred pronoun if the pronoun is not consistent with the student's biological sex. The bill insulates a teacher or other employee of a public school or LEA from civil liability and adverse employment action for referring to a student using the pronoun that is consistent with the student's biological sex. 
TN,Tennessee,HB571,1,fast democracy,"This bill prohibits public institutions of higher education offering certain medical and health-related degree or certificate programs, and state contractors, from requiring diversity, equity, and inclusion training and education for purposes of the issuance of a degree, or the approval of a state contract or grant, as applicable. "
TN,Tennessee,SB1110,1,fast democracy,"This bill enacts the ""Marital Contract at Common Law Recording Act"" which authorizes county clerks to accept and record a record of common law marriage between one man and one woman and limits the jurisdiction of circuit courts and chancery courts in cases involving the definition of common law marriage to the principles of common law marriage. "
TN,Tennessee,HB1411,1,fast democracy,"This bill requires the LEA to obtain a student's parent's or legal guardian's written consent before the student participates in a survey, analysis, or evaluation, before an LEA provides instruction in family life to a student, and before the student to receive any health services provided through the LEA's coordinated school health program and before the student receives such services.  This bill provides that a school is prohibited from permitting a student to become a member or participate in an activity of a club or organization unless the student's parent or legal guardian provides consent to the student's participation in a writing that is signed and dated."
TN,Tennessee,SB841,1,ACLU TN,"As introduced, this bill requires a person to obtain a valid entertainer permit from the adult-oriented establishment board, in those jurisdictions with a board, prior to performing adult cabaret entertainment for compensation. The bill prohibits public, private, and commercial establishments from allowing persons under the age of 18 to attend a performance featuring adult cabaret entertainment. "
TN,Tennessee,HB30,1,ACLU TN,"As introduced, this bill requires a person to obtain a valid entertainer permit from the adult-oriented establishment board, in those jurisdictions with a board, prior to performing adult cabaret entertainment for compensation. The bill prohibits public, private, and commercial establishments from allowing persons under the age of 18 to attend a performance featuring adult cabaret entertainment. "
TX,Texas,HB4378,1,https://www.kut.org/politics/2023-03-14/texas-bill-would-let-people-sue-drag-queens-who-perform-in-front-of-minors,"This bill would allow someone to bring legal action against people in drag if they attend an event as a minor where a performer appears as a different gender than their gender recorded at birth by using clothing, makeup, etc. and performs in front of an audience in a lewd manner by singing, lip syncing, dancing, etc."
TX,Texas,HB5127,1,ACLU TX,"This bill forces all universities to be socially, politically, and culturally ""neutral,"" bans all DEI offices and programs, virtual ban on diversity statements and affirmative action."
TX,Texas,HB708,1,ACLU TX,This bill defines any business that hosts performers exhibiting a gender identity different from the performer's birth (including by makeup or clothing) as sexually oriented businesses in the eyes of the law.        
TX,Texas,HB1686,1,ACLU TX,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth. This bill also bans insurance companies for covering such treatment. Ban on public funds that go towards gender-affirming care."
TX,Texas,SB15,1,ACLU TX,This bill extends the anti-transgender sports ban to collegiate levels and expands the ban itself to include banning trans youth from sports participation (in addition to competition).	
TX,Texas,HB3147,1,ACLU TX,"This bill would require inmates in state prisons to be separated based on ""biological sex,"" including those admitted to juvenile detention facilities.        "
TX,Texas,SB649,1,ACLU TX,This bill extends the anti-transgender sports ban to collegiate levels and expands the ban itself to include banning trans youth from sports participation (in addition to competition).        
TX,Texas,HB1532,1,ACLU TX,"This bill adds best practice, life-saving care for trans youth to child abuse statutes. This bill prohibits physicians from providing best practice, life-saving care for trangender youth (license removal). The bill also bans insurance companies from covering such treatment and ensures loss of license.        "
TX,Texas,HB4534,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This prohibits school district employees from affirming a trans/nonbinary student's gender, threatening a school district's annual funding for violations of the bill."
TX,Texas,SB249,1,ACLU TX,This bill provides an exception to the genital mutilation code for surgeries on intersex minors. These procedures are often performed on infants who cannot consent.	
TX,Texas,HB41,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth. It also bans insurance companies for covering such treatment."
TX,Texas,HB122,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth and also bans insurance companies for covering such treatment. The bill provides a criminal offense if action towards gender affirming care is taken."
TX,Texas,HB1952,1,ACLU TX,"This bill requires that birth certificates include and mark ""biological sex,"" as defined exclusively by the presence of a Y chromosome.        "
TX,Texas,SB2281,1,ACLU TX,"This defines drag as a class of ""obscene adult cabaret performances"" and criminalizes drag shows that are all-ages or done on public property.        "
TX,Texas,SB8,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill provides a total K-12 ban on instruction, guidance, activities, and programming regarding sexual orientation and gender identity. This bill also incorporates onerous review policies regarding books and instructional materials. Finally, this bill establishes taxpayer-funded bank accounts for parents who remove students from the public education system."
TX,Texas,SB393,1,ACLU TX,"This bill bans classroom instruction about sexual orientation or gender identity in Texas. The bill requires schools to implement policies related to the disclosure of student information that will lead to students being ""outed,"" including harmful language that targets trans and nonbinary students. Additionally, the bill requires students attempting to join a GSA or similar club to jump through additional hoops, including the risk of being ""outed."" Finally, the bill provides a cause for civil lawsuits against schools and educators.	"
TX,Texas,HB4129,1,ACLU TX,This bill defines any business that hosts performers exhibiting a gender identity different from the performer's birth (including by makeup or clothing) as sexually oriented businesses in the eyes of the law. The bill provides felony charges for performers and civil lawsuits & license revocation for venues hosting an all-ages drag performance.        
TX,Texas,SB162,1,ACLU TX,This bill prohibits the correction of gender markers on minors' birth certificates for anything other than a clerical error or in the event a child is intersex.        
TX,Texas,SB14,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth and bans insurance companies for covering such treatment. The bill also bans public funds that go towards gender-affirming care."
TX,Texas,HB3883,1,ACLU TX,"This bill adds legal ""definitions"" of gender that enforce the gender binary throughout state law and require their use in the collection of vital statistics.        "
TX,Texas,HB3902,1,ACLU TX,"This bill adds legal ""definitions"" of gender that enforce the gender binary throughout state law.        "
TX,Texas,HB1266,1,ACLU TX,This bill defines any business that hosts performers exhibiting a gender identity different from the performer's birth (including by makeup or clothing) as sexually oriented businesses in the eyes of the law.        
TX,Texas,HB1155,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill bans classroom instruction about sexual orientation or gender identity in Texas from K-8th grade and in any grade if deemed ""not appropriate."" The bill requires schools to only provide staff with student support training that adheres to state standards and implement policies related to the disclosure of student information that could easily lead to students being ""outed."""
TX,Texas,HB5261,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill provides a total K-12 ban on instruction, guidance, activities, and programming regarding sexual orientation and gender identity. This bill also incorporates onerous review policies regarding books and instructional materials. Finally, this bill establishes taxpayer-funded bank accounts for parents who remove students from the public education system."
TX,Texas,SB625,1,ACLU TX,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth. This bill also bans insurance companies for covering such treatment. This ban applies to public funds that go towards gender-affirming care for LGBTQ+ youth.        "
TX,Texas,HB5236,1,ACLU TX,"This is a school bathroom bill enforcing separation based on ""biological sex.""        "
TX,Texas,SB2199,0,,
TX,Texas,HB5235,1,ACLU TX,"This is a school bathroom bill enforcing separation based on ""biological sex."" The bill authorizes a civil penalty of $100,000 against the school for lawsuits related to violations of the bill.        "
TX,Texas,SB1082,1,ACLU TX,"This bill restricts all government-produced communications that request or provide information on someone's sex to only use ""male"" and ""female.""        "
TX,Texas,SB17,1,ACLU TX,"This bill forces all universities to be socially, politically, and culturally ""neutral,"" bans all DEI offices and programs, virtual ban on diversity statements and affirmative action.        "
TX,Texas,HB319,1,ACLU TX,This bill allows for any provider to deny participation in a healthcare service due to their “conscience” defined as a sincerely held set of moral convictions. There are exceptions provided for emergency or life-saving care.        
TX,Texas,HB2862,1,ACLU TX,"This bill would require inmates in state prisons to be separated based on ""biological sex.""	"
TX,Texas,HB5256,1,ACLU TX,This bill requires schools to designate and disclose which bathrooms and changing rooms are trans-inclusive.	
TX,Texas,HB3164,1,ACLU TX,"This legislation would shut down of all diversity, equity, and inclusion (DEI) offices, programs, and contracts on college campuses. The bill includes language with negative implications for affirmative action.        "
TX,Texas,HB42,1,ACLU TX,"This bill adds best practice, life-saving care for trans youth to child abuse statutes.	"
TX,Texas,HB631,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill bans classroom instruction about sexual orientation or gender identity in Texas from K-5th grade and in any grade if deemed ""not appropriate in accordance with state standards."" The bill requires schools to implement policies related to the disclosure of student information that could easily lead to students being ""outed."" Additionally, the bill provides a cause for civil lawsuits against schools."
TX,Texas,SB1443,1,ACLU TX,"This bill bans all books, performances, and websites that refer to LGBTQ+ topics or identity in schools.	"
TX,Texas,HB2722,1,ACLU TX,This bill requires schools to designate and disclose which bathrooms and changing rooms are trans-inclusive.	
TX,Texas,HB2659,1,ACLU TX,This bill would allow for school personnel to refuse training on or implementation of LGBTQ+ inclusion policies based on religious belief.        
TX,Texas,HB436,1,ACLU TX,"This bill adds best practice, life-saving care for trans youth to child abuse statutes.	"
TX,Texas,HB4754,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth and adults up to the age of 26."
TX,Texas,SB1029,1,ACLU TX,This bill prohibits state funding and health insurance coverage for transgender Texans of any age.        
TX,Texas,HB23,1,ACLU TX,This bill extends the anti-transgender sports ban to collegiate levels and expands the ban itself to include banning trans youth from sports participation (in addition to competition).        
TX,Texas,SB476,1,ACLU TX,This bill defines any business that hosts performers exhibiting a gender identity different from the performer's birth (including by makeup or clothing) as sexually oriented businesses in the eyes of the law.	
TX,Texas,HB1752,1,ACLU TX,"This bill provides for civil lawsuits against those providing, aiding, and/or abetting gender-affirming care for LGBTQ+ youth. Affects out-of-state cases.        "
TX,Texas,HB4624,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth."
TX,Texas,HB1541,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill bans classroom instruction about sexual orientation or gender identity in Texas from K-8th grade and in any grade if deemed ""not appropriate."" The bill requires schools to only provide staff with student support training that adheres to state standards and implement policies related to the disclosure of student information that could easily lead to students being ""outed."" Additionally, the bill prevents contract renewal for school staff who violate these student information policies. Finally, the bill provides a cause for civil lawsuits against schools and educators."
TX,Texas,SB250,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill prohibits physicians from providing best practice, life-saving care for transgender youth and bans insurance companies from covering such treatment. Violation of this law will result in loss of license."
TX,Texas,HB4961,1,https://www.equalitytexas.org/legislature/legislative-bill-tracker-2023/,"This bill establishes a false ""right"" to know a student's gender identity. The bill directs schools to report to parents within 24 hours if a student is exhibiting or expressing interest in changing their appearance, expression, or behavior for the purpose of exploring their gender identity."
TX,Texas,HB643,1,ACLU TX,This bill defines any business that hosts performers exhibiting a gender identity different from the performer's birth (including by makeup or clothing) as sexually oriented businesses in the eyes of the law.        
TX,Texas,HB3213,1,ACLU TX,"This bill would require the separation of those in juvenile detention facilities based on ""biological sex.""        "
UT,Utah,SB100,1,Hand written,This bill requires each school and each local governing board to ensure a parent's right to access the education record of the parent's child; and prohibits a school or local education agency from prohibiting a parent's access to the education record of the parent's child.
UT,Utah,SB16,1,Hand written,This bill requires the Department of Health and Human Services to conduct a systematic review of the medical evidence regarding hormonal transgender treatments and provide recommendations to the Legislature. The bill requires the Division of Professional Licensing to create a certification for providing hormonal transgender treatments. The bill requires a health care provider to meet certain requirements before providing a hormonal transgender treatment; prohibits a health care provider from providing a hormonal transgender treatment to new patients who were not diagnosed with gender dysphoria before a certain date. The bill also prohibits performing sex characteristic surgical procedures on a minor for the purpose of effectuating a sex change and specifies that an individual may bring a medical malpractice action related to certain medical treatments and procedures. This bill also specifies that an individual may disaffirm consent under certain circumstances and allows an individual to bring a medical malpractice action for treatment provided to the individual as a minor if the individual later disaffirms consent. The legislation extends the medical malpractice statute of limitations related to providing certain medical treatments and procedures.
UT,Utah,HB464,1,Hand written,"This bill requires local education agencies (LEAs) to engage in certain review processes when a parent communicates an allegation that an instructional material is prohibited by state law; and publicly vote on and explain a determination to reinstate or preserve student access to challenged instructional material. The bill establishes the precedential effect of LEA and state board determinations and requires the State Board of Education (state board) to: review LEA determinations regarding certain sensitive material. The legislation makes rules, including to establish an age-appropriateness rating system for instructional materials and amends a state board reporting requirement; and makes technical and conforming changes."
UT,Utah,SB39,1,Hand written,"This bill recodifies provisions regarding health care administration and assistance and vital statistics, health data, and the Utah Medical Examiner. The bill also makes technical and corresponding changes."
UT,Utah,HB209,1,Hand written,"This bill allows a private school student, a home school student, a charter school student, or an online school student to participate in extracurricular activities outside of the student's public school of residence under certain circumstances. The bill prohibits a public school from participation in an athletics association that does not collect a birth certificate or other identifying documents during the registration process and allows athletes without access to a birth certificate to provide alternative documentation to an athletic association in certain circumstances."
UT,Utah,SB97,1,Hand written,This bill provides a process for searching the personal electronic device of an officer or employee of a governmental entity for records that are responsive to a record request. The bill provides criminal penalties for an officer or employee who refuses to conduct a search or who submits a materially false sworn declaration and modifies a provision allowing a governmental entity to impose disciplinary action against an employee.
UT,Utah,HB132,1,Hand written,This bill prohibits a health care provider from performing a medical procedure on a minor for the purpose of attempted sex transitioning or attempted sex change.
UT,Utah,SB93,1,fast democracy,"This bill enacts provisions regarding amending birth certificates. This bill modifies the rulemaking authority of the Department of Health and Human Services (department) regarding when an error or omission to a vital record may be corrected. This bill allows the department to amend a birth certificate without a court order under certain circumstances and creates the procedure a court must follow to grant a petition to amend the sex designation of a birth certificate. The bill requires the court to appoint a guardian ad litem before granting a petition to amend the sex designation of a birth certificate and requires the department to issue an amended birth certificate that does not identify the fields that were amended. Additionally, the bill requires the department to issue an amendment history with a birth certificate."
UT,Utah,HB463,1,fast democracy,This bill prohibits a public school from participation in an athletics association in certain circumstances. This bill prohibits a public school from participation in an athletics association that does not collect and review an athlete's birth certificate or other identifying documents during the registration process.
VA,Virginia,HB1434,1,fast democracy,This bill prohibits any school board member or school board employee from changing the name of a student enrolled in the local school division on any education record relating to such student unless the member or employee receives a change of name order for such student that was issued in accordance with relevant law.
VA,Virginia,HB1399,1,fast democracy,"This bill requires each interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a public elementary or secondary school or a public institution of higher education to be expressly designated as one of the following based on each team member's biological sex at birth: (i) for ""males,"" ""men,"" or ""boys""; (ii) for ""females,"" ""women,"" or ""girls""; or (iii) as ""coed"" or ""mixed,"" including both (a) males, men, or boys and (b) females, women, or girls. The bill prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a public elementary or secondary school or a public institution of higher education and that is expressly designated for ""males,"" ""men,"" or ""boys"" from being open to any student whose biological sex at birth is female unless such school or institution does not sponsor such a team or sport that is expressly designated for ""females,"" ""women,"" or ""girls"" or as ""coed"" or ""mixed."" The bill prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a public elementary or secondary school or a public institution of higher education and that is expressly designated for ""females,"" ""women,"" or ""girls"" from being open to any student whose biological sex at birth is male. The bill prohibits any interscholastic, intercollegiate, or club athletic team or sport that is sponsored by a public elementary or secondary school or a public institution of higher education from competing against any interscholastic, intercollegiate, or club athletic team or sport that is sponsored by a private elementary or secondary school or a private institution of higher education unless such private school or institution complies with the applicable provisions of the bill for the team or sport that it sponsors. The bill also establishes a cause of action for students, schools, and institutions that suffer harm as a result of a violation of certain provisions of the bill. The bill finally prohibits any school board from using any funds or permitting any school within the local school division to use any funds to join, affiliate with, pay dues or fees to, or in any way financially support any interscholastic athletic association, body, or entity unless the constitution, rules, or policies of such association, body, or entity recognizes, sanctions, and regulates interscholastic competition between wrestling teams exclusively comprised of students whose biological sex at birth is female."
VA,Virginia,SB962,1,fast democracy,"This bill requires each public elementary or secondary school and each private elementary or secondary school that competes in sponsored athletic events against such public schools to designate all interscholastic athletic teams and intramural athletic teams sponsored by such school based on biological sex as follows: (i) for ""males,"" ""men,"" or ""boys""; (ii) for ""females,"" ""women,"" or ""girls""; or (iii) as ""coed"" or ""mixed"" if such team is open to participation by (a) ""males,"" ""men,"" or ""boys"" and (b) ""females,"" ""women,"" or ""girls."" The bill prohibits students whose biological sex is male from participating on any school athletic team or squad designated for ""females,"" ""women,"" or ""girls."" Finally, the bill creates a civil cause of action for students and schools that suffer harm as a result of a violation of the provisions of the bill, provided that such action is initiated within two years of the harm occurring."
VA,Virginia,HB1707,1,fast democracy,"This bill requires any person licensed as administrative or instructional personnel by the Board of Education and employed by a local school board who, in the scope of his employment, has reason to believe, as a result of direct communication from a student, that such student is self-identifying as a gender that is different than his biological sex to contact, as soon as practicable and in accordance with Board guidelines, at least one of such student's parents to ask whether such parent is aware of the student's mental state and whether the parent wishes to obtain or has already obtained counseling for such student."
VA,Virginia,SB1186,1,fast democracy,"This bill requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male. The bill prohibits any government entity, licensing or accrediting organization, or athletic association or organization from entertaining a complaint, opening an investigation, or taking any other adverse action against public school or institution of higher education based on a violation of the provisions of the bill and creates a cause of action for any school or institution of higher education that suffers harm as a result of a violation of the bill. Finally, the bill creates a civil cause of action for any student that suffers harm as a result of a knowing violation of a provision of the bill by a school or institution or as a result of the student's reporting a violation of a provision of the bill by a school, institution, athletic association, or organization."
VA,Virginia,SB791,1,fast democracy,"This bill establishes the Save Adolescents from Experimentation (SAFE) Act and creates the Save Adolescents from Experimentation (SAFE) Act, which prohibits gender transition procedures, defined in the bill, for individuals younger than 18 years of age and prohibits the use of public funds for gender transition procedures for individuals younger than 18 years of age. The bill establishes enforcement procedures for violations of the SAFE Act. The bill provides that a health benefit plan providing health care coverage in the Commonwealth is prohibited from providing coverage for gender transition procedures for individuals younger than 18 years of age and is not required to provide coverage for gender transition procedures for individuals 18 years of age or older."
VA,Virginia,HB2170,1,fast democracy,"This bill provides that the prior written consent of the parent of a public school pupil is required for the pupil to participate on any school-sponsored athletic or academic team or in any extracurricular club that meets before, during, or after regular school hours and that either is officially recognized by the school or meets on school property. The bill requires the school to notify any such parent of any such pupil when the pupil participates on any such team or in any such club without the required prior written consent of the parent."
VA,Virginia,SB911,1,fast democracy,"This bill requires each public elementary or secondary school and each public institution of higher education to expressly designate all interscholastic, intercollegiate, intramural, or club athletic teams and sports sponsored by such school based on biological sex as follows: (i) for ""males,"" ""men,"" or ""boys""; (ii) for ""females,"" ""women,"" or ""girls""; or (iii) as ""coed"" or ""mixed"" if such team or sport is open to participation by both (a) males, men, or boys and (b) females, women, or girls. The bill provides that a student's ""biological sex"" is the statement of such student's biological sex on such student's official birth certificate if the statement was filed at or near the time of the student's birth. The bill prohibits any student whose biological sex is female from participating on any interscholastic, intercollegiate, intramural, or club team or sport that is expressly designated for ""males,"" ""men,"" or ""boys,"" unless such school or institution does not offer an equivalent team or sport that is expressly designated for ""females,"" ""women,"" or ""girls,"" or as ""coed"" or ""mixed."" The bill also prohibits any student whose biological sex is male from participation on any interscholastic, intercollegiate, intramural, or club team or sport that is expressly designated for ""females,"" ""women,"" or ""girls."" Furthermore, the bill prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a public elementary or secondary school or sponsored by a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport that is sponsored by a private elementary or secondary school or a private institution of higher education unless such private school or institution also complies with the provisions of the bill. Finally, the bill creates a civil cause of action for students that suffer any deprivation, harm, retaliation, or adverse action or for schools that suffer any harm as a result of a violation of the provisions of the bill, provided that such action is initiated within two years of such deprivation, harm, retaliation, or adverse action."
